id,bishop_config,num_entries,bytes,num_win_pos,num_draw_pos,num_loss_pos,num_win_ix,num_draw_ix,num_loss_ix,num_broken_ix,fen,dtm,line
KPKBBP,B00v20,6625690560,2921933121,651473154,1129043086,4723546328,325736577,564521543,2361773164,8168904,8/b7/7P/8/k4p2/3K4/7b/8 w - - ,149,h6h7 f4f3 h7h8q f3f2 h8h4 a4a5 h4d8 a5b4 d8e7 b4b5 e7d7 b5b6 d3e2 h2g1 e2f1 a7b8 d7e6 b6b7 e6b3 b7c7 b3b2 c7c8 b2b5 c8c7 b5e8 b8a7 e8e7 c7b6 e7d6 b6a5 d6d5 a5b6 d5a8 b6a6 a8c6 a6a5 c6c4 a5b6 f1g2 b6b7 c4a4 a7e3 a4b5 b7c7 g2f3 e3d2 f3e4 c7d6 b5d3 d6e7 d3e2 d2e1 e4d5 e7f6 e2f3 f6g5 d5e4 g1h2 f3f5 g5h4 e4d3 h2d6 d3e2 d6b4 f5g6 b4d2 g6g2 h4h5 e2f3 d2g5 f3e4 h5g6 e4d5 g6f7 g2f3 g5f6 f3f4 f7g6 d5e6 f6b2 f4g3 g6h7 g3g2 h7h6 e6f5 h6h7 g2g6 h7h8 g6e8 h8g7 e8e7 g7h6 e7f8 h6h5 f8f7 h5h4 f7h7 h4g3 h7h1 b2c1 f5e4 c1f4 h1f3 g3h2 e4d3 f4g3 d3e2 h2h3 e2f1 h3h4 f1g2 g3c7 f3e4 h4h5 e4h7 h5g5 h7c7 g5f6 c7c4 f6f5 g2f3 f5e5 f3e3 e5f6 c4f4 f6e7 e3e4 e7e8 f4f5 e1b4 f5f2 e8e7 f2b2 b4e1 b2e5 e7d7 e4d5 e1b4 e5e6 d7c7 e6c6 c7b8 c6b6 b8c8 d5c6 b4a5 b6a7 a5e1 a7c7 
KPKBBP,B00v11,6625690560,2921933121,371817722,405996788,5934755576,185908861,202998394,2967377788,9205329,8/3k1P2/8/8/2p5/2b5/8/3b3K w - - ,309,f7f8q d1e2 f8f5 d7d6 f5c2 e2f3 h1g1 c3d4 g1f1 f3d5 c2g6 d6c5 g6g5 c5c6 g5h6 c6c5 h6f8 c5c6 f8a8 c6d6 a8a3 d6c7 a3a5 c7d6 a5b4 d6c6 b4a4 c6d6 f1e2 d4b6 a4b5 b6d4 e2d2 d5e6 b5g5 e6d5 g5f4 d6c5 f4f8 c5c6 f8d8 c6c5 d8e7 c5c6 d2c2 d4b6 e7e8 c6d6 e8b8 d6c5 b8f8 c5c6 f8c8 c6d6 c2c3 b6a5 c3b2 a5b6 c8f8 d6c6 f8f6 c6b7 f6e7 b7c6 e7e5 b6c7 e5f5 c7a5 b2a3 a5c3 a3a4 c3d4 f5f4 c6c5 f4f8 c5c6 f8e7 c4c3 e7d8 d4e5 a4b4 e5d4 d8h4 d4e5 h4h6 c6d7 b4c5 d5f7 h6g5 d7e6 c5c4 e5f6 g5g4 e6d6 c4d3 f7e8 g4f5 d6e7 f5e4 e7f8 e4h7 e8f7 d3e3 f7b3 h7g6 f8e7 g6e4 b3e6 e3f4 e7d7 e4e3 d7d6 e3b6 d6e7 b6c5 e7e8 c5c7 e8f8 f4e4 f6g7 c7c5 f8g8 e4f4 g7f6 c5b6 g8f7 b6d6 e6b3 d6d7 f7g6 d7d3 g6f7 f4g4 b3e6 g4h5 f7e7 h5h6 e6d7 h6g6 d7e8 g6h7 e8c6 d3f5 e7f7 h7h6 c6e8 f5e4 f6g7 h6h7 g7f6 e4c4 f7e7 h7g8 e8g6 c4b4 e7e6 b4g4 g6f5 g4c4 e6d6 c4a6 d6e7 a6a7 e7d6 a7b6 d6e7 b6c5 e7e6 c5c8 e6e5 c8c3 e5e6 c3b3 e6d6 b3b6 d6e7 b6e3 f5e6 g8h7 e7d6 e3d3 d6e7 d3a3 e7d7 h7g6 f6e7 a3a6 e7c5 a6d3 d7c7 g6f6 e6d7 f6e5 d7c6 d3a6 c6b7 a6a5 c7c6 a5d8 c6b5 d8b8 b5b6 e5f6 b6c6 f6e6 c5b4 b8e8 c6b6 e8d8 b6b5 d8d3 b5b6 d3b1 b6c5 b1b3 b7c6 e6e5 b4a5 b3c2 c5b5 c2d3 b5c5 d3d6 c5b5 e5d4 a5b6 d4c3 b6c5 d6e5 c6b7 e5e6 c5b4 c3b3 b4c5 e6e2 b5b6 e2e5 b6b5 e5b8 b5c6 b3a4 c5d6 b8e8 c6c7 e8f7 c7c6 f7g7 c6b6 g7g1 b6c7 g1a7 c7c6 a7d4 b7c8 d4c3 c6b7 a4a5 d6c7 a5b5 c8d7 b5c5 c7b8 c3b2 b7c8 b2b1 d7e8 b1b6 b8c7 b6a6 c8d7 a6c6 d7d8 c6e6 e8d7 e6f6 d8c8 f6f8 c8b7 f8f3 b7b8 f3g2 b8c8 g2a8 c7b8 c5b6 d7h3 a8d5 h3g2 d5g2 c8d7 g2c6 d7e7 b6c5 b8h2 c5d5 e7f7 c6e6 f7g7 e6f5 h2g1 d5e6 g1e3 f5g4 e3g5 g4g5 g7h8 e6f6 h8h7 g5g7 
KQKBBP,B00v20,8252784300,2868076274,5354261882,507593142,176746492,2677130941,253796571,88373246,1041619717,8/8/8/8/3K1k2/7Q/2p2b2/b7 w - - ,157,d4d3 c2c1n d3d2 a1b2 h3h2 f4f3 h2h5 f3g3 h5g6 g3h4 g6f7 h4g3 f7g8 g3h4 g8b8 f2d4 b8f4 h4h3 f4f3 h3h4 d2e1 h4g5 e1f1 d4e5 f1g2 e5f4 f3d5 b2e5 g2f3 g5f6 d5d1 f6g5 f3e4 g5h4 d1e1 h4g5 e1g1 g5f6 g1d1 e5d6 d1c2 f6g5 c2g2 g5f6 g2h3 d6e5 h3c8 e5d6 c8f5 f6e7 f5b5 e7e6 e4f3 e6f6 f3g4 f4e5 b5f1 e5f4 f1c4 d6c7 c4c2 c7e5 c2c8 e5c7 c8f5 f6e7 f5g6 c7d6 g6c2 e7e6 c2f5 e6e7 f5g6 d6e5 g6a6 e7e8 g4f5 e8d7 a6b6 d7e7 b6c5 e5d6 c5a7 d6c7 a7b7 e7d6 f5f4 c1d3 f4e3 d3c5 b7b1 c5e6 e3e4 e6c5 e4d4 c5e6 d4c4 c7d8 b1b8 d8c7 b8b2 d6d7 c4d5 e6f4 d5e4 f4e6 b2f6 c7d8 f6f5 d7d6 f5e5 d6d7 e4f5 e6c7 e5d4 d7c8 d4d3 d8h4 f5g6 h4e7 g6f7 e7b4 d3g6 b4e1 g6g4 c8b7 g4e4 b7b6 e4e1 b6c5 e1g1 c5c6 g1f2 c7b5 f7e6 b5c7 e6e5 c7b5 f2e3 b5c7 e3h6 c6b5 e5d4 c7a6 h6d6 a6b8 d6c5 b5a6 c5c7 b8d7 c7d7 a6a5 d7b7 a5a4 d4c4 a4a3 b7b3 
KQKBBP,B00v11,8252784300,2868076274,5196236542,766592596,273580522,2598118271,383296298,136790261,1073658995,8/3k4/8/8/2p2Q2/2b5/4b3/7K w - - ,307,f4f5 d7d6 f5c2 e2f3 h1g1 c3d4 g1f1 f3d5 c2g6 d6c5 g6g5 c5c6 g5h6 c6c5 h6f8 c5c6 f8a8 c6d6 a8a3 d6c7 a3a5 c7d6 a5b4 d6c6 b4a4 c6d6 f1e2 d4b6 a4b5 b6d4 e2d2 d5e6 b5g5 e6d5 g5f4 d6c5 f4f8 c5c6 f8d8 c6c5 d8e7 c5c6 d2c2 d4b6 e7e8 c6d6 e8b8 d6c5 b8f8 c5c6 f8c8 c6d6 c2c3 b6a5 c3b2 a5b6 c8f8 d6c6 f8f6 c6b7 f6e7 b7c6 e7e5 b6c7 e5f5 c7a5 b2a3 a5c3 a3a4 c3d4 f5f4 c6c5 f4f8 c5c6 f8e7 c4c3 e7d8 d4e5 a4b4 e5d4 d8h4 d4e5 h4h6 c6d7 b4c5 d5f7 h6g5 d7e6 c5c4 e5f6 g5g4 e6d6 c4d3 f7e8 g4f5 d6e7 f5e4 e7f8 e4h7 e8f7 d3e3 f7b3 h7g6 f8e7 g6e4 b3e6 e3f4 e7d7 e4e3 d7d6 e3b6 d6e7 b6c5 e7e8 c5c7 e8f8 f4e4 f6g7 c7c5 f8g8 e4f4 g7f6 c5b6 g8f7 b6d6 e6b3 d6d7 f7g6 d7d3 g6f7 f4g4 b3e6 g4h5 f7e7 h5h6 e6d7 h6g6 d7e8 g6h7 e8c6 d3f5 e7f7 h7h6 c6e8 f5e4 f6g7 h6h7 g7f6 e4c4 f7e7 h7g8 e8g6 c4b4 e7e6 b4g4 g6f5 g4c4 e6d6 c4a6 d6e7 a6a7 e7d6 a7b6 d6e7 b6c5 e7e6 c5c8 e6e5 c8c3 e5e6 c3b3 e6d6 b3b6 d6e7 b6e3 f5e6 g8h7 e7d6 e3d3 d6e7 d3a3 e7d7 h7g6 f6e7 a3a6 e7c5 a6d3 d7c7 g6f6 e6d7 f6e5 d7c6 d3a6 c6b7 a6a5 c7c6 a5d8 c6b5 d8b8 b5b6 e5f6 b6c6 f6e6 c5b4 b8e8 c6b6 e8d8 b6b5 d8d3 b5b6 d3b1 b6c5 b1b3 b7c6 e6e5 b4a5 b3c2 c5b5 c2d3 b5c5 d3d6 c5b5 e5d4 a5b6 d4c3 b6c5 d6e5 c6b7 e5e6 c5b4 c3b3 b4c5 e6e2 b5b6 e2e5 b6b5 e5b8 b5c6 b3a4 c5d6 b8e8 c6c7 e8f7 c7c6 f7g7 c6b6 g7g1 b6c7 g1a7 c7c6 a7d4 b7c8 d4c3 c6b7 a4a5 d6c7 a5b5 c8d7 b5c5 c7b8 c3b2 b7c8 b2b1 d7e8 b1b6 b8c7 b6a6 c8d7 a6c6 d7d8 c6e6 e8d7 e6f6 d8c8 f6f8 c8b7 f8f3 b7b8 f3g2 b8c8 g2a8 c7b8 c5b6 d7h3 a8d5 h3g2 d5g2 c8d7 g2c6 d7e7 b6c5 b8h2 c5d5 e7f7 c6e6 f7g7 e6f5 h2g1 d5e6 g1e3 f5g4 e3g5 g4g5 g7h8 e6f6 h8h7 g5g7 
KRKBBP,B00v20,8702321820,1797733072,50163206,6360255752,762376546,25081603,3180127876,381188273,695848161,8/7p/8/8/k1K5/8/8/b5bR w - - ,77,h1g1 a1f6 g1f1 f6e5 f1e1 e5f6 e1e6 f6d8 e6d6 d8c7 d6d7 c7b6 d7d1 a4a3 d1b1 b6c7 b1b3 a3a2 c4c3 h7h5 c3c2 c7h2 b3h3 h2g1 h3h1 g1b6 h1b1 b6f2 b1f1 f2c5 f1f5 c5b4 f5f6 h5h4 f6a6 b4a3 a6a4 h4h3 a4h4 a3c5 h4h3 c5g1 h3h1 g1f2 h1f1 f2c5 f1f5 c5b4 f5f6 b4a5 f6a6 a2a3 a6a5 a3b4 a5d5 b4c4 d5d3 c4b5 d3c3 b5b4 c2b2 b4b5 b2a3 b5a6 c3b3 a6a5 b3b1 a5a6 a3a4 a6a7 a4a5 a7a8 a5b6 a8b8 b1c1 b8a8 c1c8 
KRKBBP,B00v11,8702321820,1797733072,63840024,4380570714,2956377014,31920012,2190285357,1478188507,719682031,8/7p/8/8/k1b5/2K5/8/b5R1 w - - ,77,c3c4 a1f6 g1f1 f6e5 f1e1 e5f6 e1e6 f6d8 e6d6 d8c7 d6d7 c7b6 d7d1 a4a3 d1b1 b6c7 b1b3 a3a2 c4c3 h7h5 c3c2 c7h2 b3h3 h2g1 h3h1 g1b6 h1b1 b6f2 b1f1 f2c5 f1f5 c5b4 f5f6 h5h4 f6a6 b4a3 a6a4 h4h3 a4h4 a3c5 h4h3 c5g1 h3h1 g1f2 h1f1 f2c5 f1f5 c5b4 f5f6 b4a5 f6a6 a2a3 a6a5 a3b4 a5d5 b4c4 d5d3 c4b5 d3c3 b5b4 c2b2 b4b5 b2a3 b5a6 c3b3 a6a5 b3b1 a5a6 a3a4 a6a7 a4a5 a7a8 a5b6 a8b8 b1c1 b8a8 c1c8 
KKBBNP,B00v20,9070775640,2609059491,0,46394304,8880432192,0,23197152,4440216096,0,,,
KKBBNP,B00v11,9070775640,2609059491,0,23778814,9190945970,0,11889407,4595472985,0,,,
KBKBPP,B10v10,6655153744,2175036837,189004,2116526108,3742503408,94502,1058263054,1871251704,243019522,8/B7/8/4p3/8/8/p6b/k1K5 w - - ,11,a7b8 h2g3 b8d6 g3h2 d6a3 h2f4 c1c2 f4c1 a3c1 e5e4 c1b2 
KBKBPP,B10v01,6655153744,2175036837,1079364,3372349924,2608638660,539682,1686174962,1304319330,278421692,8/7p/8/8/8/8/6p1/2B1K1kb w - - ,11,c1f4 h7h6 f4g3 h6h5 g3f4 h5h4 f4e5 h4h3 e5g3 h3h2 g3f2 
KKRBBP,B00v20,9070775640,1805448659,0,73484286,8853342210,0,36742143,4426671105,0,,,
KKRBBP,B00v11,9070775640,1805448659,0,55684074,9159040710,0,27842037,4579520355,0,,,
KKQBBP,B00v20,9070775640,1573173200,0,138951926,8787874570,0,69475963,4393937285,0,,,
KKQBBP,B00v11,9070775640,1573173200,0,124540574,9090184210,0,62270287,4545092105,0,,,
KBPKQB,B10v10,17052633120,4457909213,691057104,3232254176,11302705462,345528552,1616127088,5651352731,784961536,qb6/4P3/6k1/8/7K/8/8/2B5 w - - ,115,e7e8q g6f5 e8f7 f5e4 f7c4 e4e5 c4f4 e5e6 f4g4 e6e5 g4g7 e5f5 g7g5 f5e6 g5g6 e6e7 c1g5 e7d7 g6f5 d7d6 f5f6 d6c7 f6e5 c7c8 e5e8 c8c7 g5f4 c7b6 f4e3 b6a5 e8d8 a5a4 d8d4 a4b3 d4d3 b3b4 e3d2 b4c5 d3e3 c5b5 e3b3 b5c5 d2b4 c5d4 b4c3 d4d3 c3a5 d3e2 b3c2 e2e3 a5d2 e3d4 c2c3 d4e4 c3c4 e4f5 c4g4 f5e5 d2c3 e5d6 g4f4 d6e6 f4f6 e6d7 f6f7 d7d6 c3b4 d6e5 f7g7 e5f4 g7g3 f4f5 g3g5 f5e6 g5g6 e6d7 g6f7 d7d8 b4e7 d8c7 e7c5 c7d8 c5b6 d8c8 f7f5 c8b7 f5f3 b7b6 f3a8 b8d6 a8e4 b6b5 h4g4 d6b4 e4c2 b4a3 g4f3 a3c5 f3e4 b5c6 c2c4 c6d6 c4d5 d6e7 d5c5 e7e6 c5e5 e6f7 e4f5 f7g8 e5c7 g8h8 f5f6 h8g8 c7g7 
KBPKQB,B10v01,17052633120,4457909213,306065624,3739268540,11497108998,153032812,1869634270,5748554499,883441632,3k4/6P1/8/K7/5B2/8/4b3/7q w - - ,75,g7g8q d8e7 g8g7 e7e8 g7g6 e8e7 f4g5 e7f8 g6f5 f8g8 f5e6 g8g7 g5f6 g7g6 f6e7 g6g7 e6f6 g7h7 f6f5 h7g7 e7f6 g7f8 f6e5 f8e7 f5f6 e7e8 f6g6 e8e7 e5f6 e7d6 f6h4 d6d5 g6f5 d5d6 f5f8 d6e5 f8g7 e5d6 g7e7 d6c6 e7e6 c6c7 e6b6 c7d7 b6d8 d7e6 d8e7 e6f5 e7f6 f5g4 f6g5 g4f3 g5d5 f3g4 d5h1 e2f3 h1e1 f3d5 h4g3 d5h1 g3d6 h1g2 e1f2 g2f3 a5b4 f3d1 f2f4 g4h5 d6e7 h5g6 f4f6 g6h7 e7f8 d1c2 f6g7 
KBPKRB,B10v10,17052633120,6380877286,1625114932,5964537034,7636364776,812557466,2982268517,3818182388,784961536,8/8/P4B2/8/3K4/6b1/8/k4r2 w - - ,139,a6a7 f1f6 a7a8q a1b2 a8g2 g3f2 d4c4 f6f7 g2h2 f7f3 h2e5 b2c1 e5e2 f3f8 c4b3 f8b8 b3a4 b8a8 a4b5 a8b8 b5a6 b8a8 a6b7 a8f8 e2c4 c1d1 c4g4 d1c1 b7c7 f2a7 g4g5 c1c2 g5g6 c2b3 g6d3 b3b2 c7b7 f8f7 b7a6 f7g7 d3d2 b2b3 a6b5 g7b7 b5a5 b7g7 d2d3 b3b2 d3f3 g7c7 a5b4 a7c5 b4a4 c5a7 f3b3 b2a1 b3d3 a1b2 d3b5 b2c2 b5e2 c2c1 a4b3 c7b7 b3a2 b7d7 e2e1 c1c2 e1a5 d7g7 a5f5 c2d2 f5d5 d2c1 d5d3 g7g2 a2b3 g2f2 d3c3 c1d1 c3a1 d1d2 a1a7 f2f3 b3c4 f3f4 c4d5 d2d3 a7a3 d3e2 a3c1 f4h4 c1c2 e2f3 c2d1 f3f2 d1d3 h4f4 d5e5 f4f8 d3d5 f8f3 d5d2 f2g3 e5e4 f3f1 d2d3 g3g2 d3e2 f1f2 e2g4 g2h2 e4e3 f2f1 g4g5 h2h3 e3e2 f1a1 g5h6 h3g4 h6g7 g4f5 g7a1 f5e6 a1d1 e6f7 d1d6 f7g8 d6c7 g8h8 e2d3 h8g8 d3d4 g8h8 d4e5 h8g8 e5f6 g8h8 c7g7 
KBPKRB,B10v01,17052633120,6380877286,1288690446,4623155464,9630597252,644345223,2311577732,4815298626,883441632,8/5P2/8/Bb5r/8/8/4k3/1K6 w - - ,141,f7f8q b5d3 b1c1 h5a5 f8e8 e2f1 e8d8 a5c5 c1d2 d3f5 d2e3 c5c3 e3f4 f5c2 d8d2 c3c8 f4g3 c8g8 g3h4 g8h8 h4g5 h8g8 g5h6 g8h8 h6g7 h8c8 d2f4 f1e1 f4b4 e1f1 g7f7 c2h7 b4b5 f1f2 b5b6 f2g3 b6e3 g3g2 f7g7 c8c7 g7h6 c7b7 e3e2 g2g3 h6g5 b7g7 g5h5 g7b7 e2e3 g3g2 e3c3 b7f7 h5g4 h7f5 g4h4 f5h7 c3g3 g2f1 g3e3 f1g2 e3g5 g2f2 g5d2 f2f1 h4g3 f7g7 g3h2 g7e7 d2d1 f1f2 d1h5 e7b7 h5c5 f2e2 c5e5 e2f1 e5e3 b7b2 h2g3 b2c2 e3f3 f1e1 f3h1 e1e2 h1h7 c2c3 g3f4 c3c4 f4e5 e2e3 h7h3 e3d2 h3f1 c4a4 f1f2 d2d3 f2e1 d3c2 e1e3 a4c4 e5d5 c4c8 e3e5 c8c3 e5e2 c2c1 d5d4 c3c7 e2e1 c1c2 e1f2 c2b1 f2g3 c7c1 g3b3 b1a1 d4d3 c1h1 b3a4 a1b2 a4d4 b2a3 d4a7 a3b4 a7b7 b4c5 b7h1 c5d6 h1e1 d6d7 d3c4 d7d6 e1e8 d6c7 c4c5 c7b7 e8d7 b7a6 d7e7 a6a5 e7a7 
KBNKBP,B10v10,16643179728,2373354577,3664781612,9753709556,1001723004,1832390806,4876854778,500861502,856126475,8/8/4K3/8/6p1/8/3B3k/N1b5 w - - ,209,d2c1 g4g3 c1f4 h2h3 a1c2 g3g2 f4e3 h3h2 c2e1 g2g1n e6f5 g1e2 f5g4 e2c3 g4f3 h2h3 e3g5 c3b5 e1c2 b5d6 c2e3 d6b5 g5f6 b5c7 e3f5 c7e6 f6e7 h3h2 f3g4 h2g1 e7h4 e6f8 f5e3 f8e6 g4g3 e6c5 g3f3 g1h2 h4e7 c5e6 e3g4 h2h3 g4f2 h3h2 e7f6 e6c5 f6d4 c5e6 d4b6 e6f8 b6c7 h2g1 f2g4 f8e6 c7b6 g1f1 g4e3 f1g1 f3g3 e6f8 b6d4 f8e6 d4a7 e6d8 a7b6 d8c6 g3f3 g1h2 e3g4 h2h1 b6c5 c6d4 f3g3 d4b3 c5e3 b3a5 g3f2 a5c4 e3h6 c4d2 g4f6 d2b3 f6e4 h1h2 e4g5 b3c5 h6f8 c5d3 f2e3 d3b2 f8g7 b2c4 e3f2 c4d6 g7d4 h2h1 f2f3 d6f5 d4f2 f5e7 f2c5 e7d5 g5h3 h1h2 h3f2 d5c3 c5d6 h2g1 f2h3 g1f1 h3f4 c3a2 f4g2 a2c1 g2e3 f1g1 e3f5 g1f1 d6b4 c1d3 f5g3 f1g1 b4c3 d3c1 f3e3 c1b3 g3e2 g1g2 e2f4 g2g3 f4e6 g3g4 e3e4 g4h5 e4d3 b3c1 d3d2 c1a2 c3a5 h5g4 e6c7 g4f3 d2c2 f3e2 c7b5 e2f3 c2b1 f3e3 b1a2 e3e4 b5c3 e4d4 a2b2 d4e5 a5c7 e5d4 b2b3 d4c5 c7e5 c5c6 b3b4 c6b6 c3a4 b6c6 b4c4 c6b7 c4b5 b7a7 a4b6 a7b7 e5h2 b7a7 b5c6 a7a6 h2b8 a6a5 b6d5 a5a4 b8e5 a4b3 d5e3 b3b4 c6b6 b4a4 e5c3 a4b3 c3e1 b3a4 e1d2 a4b3 b6a5 b3a3 d2e1 a3b2 a5a4 b2a2 e3d1 a2a1 a4b3 a1b1 e1d2 b1a1 d2c1 a1b1 c1a3 b1a1 a3b2 a1b1 d1c3 
KBNKBP,B10v01,16643179728,2373354577,1764535772,12218046750,729768678,882267886,6109023375,364884339,954285739,8/8/4b3/5K2/6p1/8/7k/N1B5 w - - ,209,f5e6 g4g3 c1f4 h2h3 a1c2 g3g2 f4e3 h3h2 c2e1 g2g1n e6f5 g1e2 f5g4 e2c3 g4f3 h2h3 e3g5 c3b5 e1c2 b5d6 c2e3 d6b5 g5f6 b5c7 e3f5 c7e6 f6e7 h3h2 f3g4 h2g1 e7h4 e6f8 f5e3 f8e6 g4g3 e6c5 g3f3 g1h2 h4e7 c5e6 e3g4 h2h3 g4f2 h3h2 e7f6 e6c5 f6d4 c5e6 d4b6 e6f8 b6c7 h2g1 f2g4 f8e6 c7b6 g1f1 g4e3 f1g1 f3g3 e6f8 b6d4 f8e6 d4a7 e6d8 a7b6 d8c6 g3f3 g1h2 e3g4 h2h1 b6c5 c6d4 f3g3 d4b3 c5e3 b3a5 g3f2 a5c4 e3h6 c4d2 g4f6 d2b3 f6e4 h1h2 e4g5 b3c5 h6f8 c5d3 f2e3 d3b2 f8g7 b2c4 e3f2 c4d6 g7d4 h2h1 f2f3 d6f5 d4f2 f5e7 f2c5 e7d5 g5h3 h1h2 h3f2 d5c3 c5d6 h2g1 f2h3 g1f1 h3f4 c3a2 f4g2 a2c1 g2e3 f1g1 e3f5 g1f1 d6b4 c1d3 f5g3 f1g1 b4c3 d3c1 f3e3 c1b3 g3e2 g1g2 e2f4 g2g3 f4e6 g3g4 e3e4 g4h5 e4d3 b3c1 d3d2 c1a2 c3a5 h5g4 e6c7 g4f3 d2c2 f3e2 c7b5 e2f3 c2b1 f3e3 b1a2 e3e4 b5c3 e4d4 a2b2 d4e5 a5c7 e5d4 b2b3 d4c5 c7e5 c5c6 b3b4 c6b6 c3a4 b6c6 b4c4 c6b7 c4b5 b7a7 a4b6 a7b7 e5h2 b7a7 b5c6 a7a6 h2b8 a6a5 b6d5 a5a4 b8e5 a4b3 d5e3 b3b4 c6b6 b4a4 e5c3 a4b3 c3e1 b3a4 e1d2 a4b3 b6a5 b3a3 d2e1 a3b2 a5a4 b2a2 e3d1 a2a1 a4b3 a1b1 e1d2 b1a1 d2c1 a1b1 c1a3 b1a1 a3b2 a1b1 d1c3 
KRBKBP,B10v10,17111184720,5403058456,11528108260,1007399416,98156484,5764054130,503699708,49078242,1975991349,5b2/R7/8/B7/8/8/1p2K3/1k6 w - - ,141,e2d3 b1a2 d3c3 b2b1n c3c4 b1a3 c4d5 a2b2 a7f7 f8h6 f7f2 b2b3 f2f3 b3a4 a5b6 a3b1 b6c5 h6g7 f3f1 b1d2 f1f2 g7c3 c5e3 d2b1 d5c4 c3e1 f2b2 b1a3 c4c5 e1c3 b2b7 c3e1 e3c1 e1f2 c5d5 a3b5 c1d2 f2d4 d2e1 d4b2 e1g3 b2c1 d5c4 b5a3 c4d3 a3b5 b7b8 c1g5 b8e8 g5c1 e8c8 c1b2 c8c6 b2g7 c6c4 a4a5 c4c5 a5a4 c5f5 g7b2 g3f4 b5d4 f5e5 d4c6 e5c5 c6b4 d3c4 b4c2 c5c6 c2a3 c4d3 a3b5 c6g6 a4b4 f4d2 b4c5 d2e3 c5b4 g6g5 b2a3 e3f4 a3b2 f4d2 b2c3 d2e3 c3b2 e3c5 b4b3 c5e7 b5d4 g5a5 d4f3 a5b5 b3a2 b5f5 f3e5 d3c2 e5c6 e7c5 b2d4 f5d5 d4c5 d5c5 c6d4 c2c3 d4e2 c3d3 e2f4 d3c2 a2a3 c5e5 f4g6 e5e4 g6h8 c2c3 a3a2 e4e2 a2b1 e2b2 b1c1 b2h2 c1d1 h2h8 d1e2 h8h3 e2f2 h3d3 f2e1 d3d2 e1f1 d2a2 f1e1 c3d3 e1f1 d3e3 f1g1 e3f3 g1h1 f3g3 h1g1 a2a1 
KRBKBP,B10v01,17111184720,5403058456,12059850008,707677422,117510438,6029925004,353838711,58755219,2101924119,8/8/8/8/8/7K/4bkp1/B3R3 w - - ,201,e1b1 g2g1n h3h2 g1f3 h2h1 e2f1 b1b2 f2g3 b2a2 f1c4 a2c2 c4f1 a1c3 f1d3 c2g2 g3f4 c3b2 f3e1 b2c1 f4f3 g2g7 d3c4 g7e7 e1d3 e7e3 f3f2 c1d2 d3c5 e3e5 c5b3 d2h6 f2g3 e5e3 g3g4 e3c3 c4g8 h1g2 g4f5 h6g7 b3d2 c3d3 d2c4 g2g3 c4e5 d3d1 e5c6 g3f3 g8b3 d1b1 b3c2 b1b5 f5e6 b5c5 c2a4 g7b2 e6d6 c5g5 c6e7 f3f4 e7d5 f4e4 a4c2 e4d4 d5f4 b2a3 d6e6 g5b5 e6f6 b5b2 f4e6 d4d5 e6f4 d5d6 c2f5 b2f2 f4d3 f2f1 f6g6 d6d5 f5h3 f1f8 h3f5 a3e7 d3f2 d5e5 f2d3 e5d4 d3f4 f8a8 f5b1 a8a1 b1c2 a1f1 f4h5 e7d8 c2a4 d4e5 a4d7 d8h4 d7a4 f1f5 a4d1 h4d8 d1e2 f5g5 g6f7 d8a5 e2d1 a5c3 d1e2 e5e4 e2d1 e4e3 f7e7 c3h8 e7e6 g5a5 e6d6 a5e5 h5g3 e3f2 g3h5 e5e4 d1b3 e4b4 b3f7 f2f3 d6e6 b4b5 e6e7 b5b7 e7e6 b7a7 f7e8 a7a5 e6e7 a5a6 e8b5 a6a7 b5d7 h8b2 e7d8 a7a5 d7e8 f3g4 d8c7 a5a3 c7c6 a3e3 c6d7 g4g5 e8f7 b2a3 d7c6 e3e7 f7b3 g5h5 c6d5 h5g4 b3a4 a3b2 a4d1 g4f4 d1b3 e7e5 d5d6 b2a3 d6d7 a3b4 b3a2 e5a5 a2c4 a5c5 c4f1 f4e5 f1g2 b4a5 g2c6 a5b6 c6g2 c5c7 d7e8 c7a7 g2f1 e5f6 f1c4 a7e7 e8f8 b6e3 c4b5 e3c5 b5f1 e7e1 f8g8 e1f1 g8h7 c5f2 h7h8 f6f7 h8h7 f1h1 
